"Scenario","Area","Year","Population"
"SSP2","Morocco",2095,41841.9
"SSP2","Morocco",2100,41137.3
"SSP2","Mozambique",2020,30720.8
"SSP2","Mozambique",2025,35042
"SSP2","Mozambique",2030,39580.5
"SSP2","Mozambique",2035,44212.1
"SSP2","Mozambique",2040,48831.8
"SSP2","Mozambique",2045,53367.7
"SSP2","Mozambique",2050,57710.6
"SSP2","Mozambique",2055,61814.5
"SSP2","Mozambique",2060,65598.3
"SSP2","Mozambique",2065,68959.6
"SSP2","Mozambique",2070,71901.8
"SSP2","Mozambique",2075,74257.7
"SSP2","Mozambique",2080,76060.5
"SSP2","Mozambique",2085,77281.2
"SSP2","Mozambique",2090,78064.3
"SSP2","Mozambique",2095,78492.9
"SSP2","Mozambique",2100,78606.6
"SSP2","Myanmar",2020,53228
"SSP2","Myanmar",2025,54951
"SSP2","Myanmar",2030,56293.8
"SSP2","Myanmar",2035,57117.6
"SSP2","Myanmar",2040,57455.3
"SSP2","Myanmar",2045,57436.2
"SSP2","Myanmar",2050,57142.3
"SSP2","Myanmar",2055,56590.9
"SSP2","Myanmar",2060,55818.3
"SSP2","Myanmar",2065,54863.6
"SSP2","Myanmar",2070,53775.7
"SSP2","Myanmar",2075,52609.2
"SSP2","Myanmar",2080,51400.8
"SSP2","Myanmar",2085,50160.2
"SSP2","Myanmar",2090,48914.4
"SSP2","Myanmar",2095,47642.9
"SSP2","Myanmar",2100,46355.6
"SSP2","Namibia",2020,2467.1
"SSP2","Namibia",2025,2679.3
"SSP2","Namibia",2030,2895.8
"SSP2","Namibia",2035,3098.2
"SSP2","Namibia",2040,3291.7
"SSP2","Namibia",2045,3471.6
"SSP2","Namibia",2050,3635.1
"SSP2","Namibia",2055,3774.7
"SSP2","Namibia",2060,3882.7
"SSP2","Namibia",2065,3965.9
"SSP2","Namibia",2070,4024
"SSP2","Namibia",2075,4064.3
"SSP2","Namibia",2080,4090.9
"SSP2","Namibia",2085,4104.6
"SSP2","Namibia",2090,4104.4
"SSP2","Namibia",2095,4087.5
"SSP2","Namibia",2100,4057.5
"SSP2","Nepal",2020,28999.2
"SSP2","Nepal",2025,30601
"SSP2","Nepal",2030,31961.5
"SSP2","Nepal",2035,33013.8
"SSP2","Nepal",2040,33817.3
"SSP2","Nepal",2045,34435.6
"SSP2","Nepal",2050,34891
"SSP2","Nepal",2055,35188.1
"SSP2","Nepal",2060,35295.7
"SSP2","Nepal",2065,35268.3
"SSP2","Nepal",2070,35124.4
"SSP2","Nepal",2075,34872.8
"SSP2","Nepal",2080,34521.5
"SSP2","Nepal",2085,34060.7
"SSP2","Nepal",2090,33523.1
"SSP2","Nepal",2095,32961.5
"SSP2","Nepal",2100,32442.1
"SSP2","Netherlands",2020,17402.3
"SSP2","Netherlands",2025,17584.1
"SSP2","Netherlands",2030,17715.8
"SSP2","Netherlands",2035,17810.1
"SSP2","Netherlands",2040,17853.4
"SSP2","Netherlands",2045,17860.3
"SSP2","Netherlands",2050,17864
"SSP2","Netherlands",2055,17842.4
"SSP2","Netherlands",2060,17817.1
"SSP2","Netherlands",2065,17801.1
"SSP2","Netherlands",2070,17813
"SSP2","Netherlands",2075,17843.7
"SSP2","Netherlands",2080,17860.6
"SSP2","Netherlands",2085,17834.1
"SSP2","Netherlands",2090,17760.7
"SSP2","Netherlands",2095,17652.3
"SSP2","Netherlands",2100,17521.7
"SSP2","New Caledonia",2020,285.6
"SSP2","New Caledonia",2025,299.2
"SSP2","New Caledonia",2030,311.1
"SSP2","New Caledonia",2035,321.5
"SSP2","New Caledonia",2040,331.1
"SSP2","New Caledonia",2045,339.6
"SSP2","New Caledonia",2050,346.7
"SSP2","New Caledonia",2055,352.2
"SSP2","New Caledonia",2060,356.1
"SSP2","New Caledonia",2065,358.7
"SSP2","New Caledonia",2070,360.2
"SSP2","New Caledonia",2075,360.9
"SSP2","New Caledonia",2080,360.9
"SSP2","New Caledonia",2085,360.2
"SSP2","New Caledonia",2090,358.6
"SSP2","New Caledonia",2095,356.1
"SSP2","New Caledonia",2100,352.8
"SSP2","New Zealand",2020,5026.5
"SSP2","New Zealand",2025,5180.2
"SSP2","New Zealand",2030,5321.8
"SSP2","New Zealand",2035,5449.4
"SSP2","New Zealand",2040,5565.7
"SSP2","New Zealand",2045,5674.1
"SSP2","New Zealand",2050,5775
"SSP2","New Zealand",2055,5859.2
"SSP2","New Zealand",2060,5931.9
"SSP2","New Zealand",2065,5993
"SSP2","New Zealand",2070,6045.1
"SSP2","New Zealand",2075,6085.6
"SSP2","New Zealand",2080,6110.7
"SSP2","New Zealand",2085,6116.6
"SSP2","New Zealand",2090,6102.3
"SSP2","New Zealand",2095,6070.4
"SSP2","New Zealand",2100,6026
"SSP2","Nicaragua",2020,6709.7
"SSP2","Nicaragua",2025,7159.7
"SSP2","Nicaragua",2030,7564.4
"SSP2","Nicaragua",2035,7915.9
"SSP2","Nicaragua",2040,8204.3
"SSP2","Nicaragua",2045,8426.4
"SSP2","Nicaragua",2050,8595.7
"SSP2","Nicaragua",2055,8717.9
"SSP2","Nicaragua",2060,8789
"SSP2","Nicaragua",2065,8821
"SSP2","Nicaragua",2070,8810.9
"SSP2","Nicaragua",2075,8764.9
"SSP2","Nicaragua",2080,8685.9
"SSP2","Nicaragua",2085,8586.6
"SSP2","Nicaragua",2090,8471.7
"SSP2","Nicaragua",2095,8351
"SSP2","Nicaragua",2100,8230.6
"SSP2","Niger",2020,23881.7
"SSP2","Niger",2025,28709.5
"SSP2","Niger",2030,34353.6
"SSP2","Niger",2035,40754.7
"SSP2","Niger",2040,47862.9
"SSP2","Niger",2045,55566.2
"SSP2","Niger",2050,63821.7
"SSP2","Niger",2055,72458.7
"SSP2","Niger",2060,81321.4
"SSP2","Niger",2065,90193.6
"SSP2","Niger",2070,98908.5
"SSP2","Niger",2075,107364.7
"SSP2","Niger",2080,115330.5
"SSP2","Niger",2085,122878.7
"SSP2","Niger",2090,129796.6
"SSP2","Niger",2095,135947.4
"SSP2","Niger",2100,141062.7
"SSP2","Nigeria",2020,205780.6
"SSP2","Nigeria",2025,232143.6
"SSP2","Nigeria",2030,261136
"SSP2","Nigeria",2035,292861.4
"SSP2","Nigeria",2040,327148.1
"SSP2","Nigeria",2045,363297.7
"SSP2","Nigeria",2050,400596.1
"SSP2","Nigeria",2055,437798.5
"SSP2","Nigeria",2060,474466.7
"SSP2","Nigeria",2065,510225.3
"SSP2","Nigeria",2070,544621.2
"SSP2","Nigeria",2075,577422.3
"SSP2","Nigeria",2080,608080.4
"SSP2","Nigeria",2085,635682
"SSP2","Nigeria",2090,660151.9
"SSP2","Nigeria",2095,680539.6
"SSP2","Nigeria",2100,696729.7
"SSP2","Norway",2020,5368
"SSP2","Norway",2025,5506.8
"SSP2","Norway",2030,5624.6
"SSP2","Norway",2035,5741.6
"SSP2","Norway",2040,5858
"SSP2","Norway",2045,5975.3
"SSP2","Norway",2050,6100.3
"SSP2","Norway",2055,6205.1
"SSP2","Norway",2060,6296.4
"SSP2","Norway",2065,6375
"SSP2","Norway",2070,6449.3
"SSP2","Norway",2075,6521.3
"SSP2","Norway",2080,6582.6
"SSP2","Norway",2085,6622.4
"SSP2","Norway",2090,6639.6
"SSP2","Norway",2095,6642.5
"SSP2","Norway",2100,6636.8
"SSP2","Occupied Palestinian Territory",2020,4962
"SSP2","Occupied Palestinian Territory",2025,5559.2
"SSP2","Occupied Palestinian Territory",2030,6149
"SSP2","Occupied Palestinian Territory",2035,6716.4
"SSP2","Occupied Palestinian Territory",2040,7253.5
"SSP2","Occupied Palestinian Territory",2045,7753.6
"SSP2","Occupied Palestinian Territory",2050,8214.8
"SSP2","Occupied Palestinian Territory",2055,8612.2
"SSP2","Occupied Palestinian Territory",2060,8944.6
"SSP2","Occupied Palestinian Territory",2065,9220.4
"SSP2","Occupied Palestinian Territory",2070,9446.3
"SSP2","Occupied Palestinian Territory",2075,9639.9
"SSP2","Occupied Palestinian Territory",2080,9809.1
"SSP2","Occupied Palestinian Territory",2085,9950.9
"SSP2","Occupied Palestinian Territory",2090,10074.3
"SSP2","Occupied Palestinian Territory",2095,10173
"SSP2","Occupied Palestinian Territory",2100,10255.2
"SSP2","Oman",2020,4589.1
"SSP2","Oman",2025,4991.3
"SSP2","Oman",2030,5359
"SSP2","Oman",2035,5677.2
"SSP2","Oman",2040,5963
"SSP2","Oman",2045,6239.7
"SSP2","Oman",2050,6497.4
"SSP2","Oman",2055,6705.8
"SSP2","Oman",2060,6841.5
"SSP2","Oman",2065,6896.3
"SSP2","Oman",2070,6880.4
"SSP2","Oman",2075,6810.5
"SSP2","Oman",2080,6713.4
"SSP2","Oman",2085,6610.2
"SSP2","Oman",2090,6522.9
"SSP2","Oman",2095,6452.4
"SSP2","Oman",2100,6382.9
"SSP2","Pakistan",2020,225112.9
"SSP2","Pakistan",2025,248720
"SSP2","Pakistan",2030,273619
"SSP2","Pakistan",2035,298845.7
"SSP2","Pakistan",2040,323607.5
"SSP2","Pakistan",2045,347457.9
"SSP2","Pakistan",2050,370484.6
"SSP2","Pakistan",2055,392058.1
"SSP2","Pakistan",2060,412123.6
"SSP2","Pakistan",2065,429949.6
"SSP2","Pakistan",2070,445348.9
"SSP2","Pakistan",2075,458123.8
"SSP2","Pakistan",2080,468261.2
"SSP2","Pakistan",2085,476335.3
"SSP2","Pakistan",2090,482800.3
"SSP2","Pakistan",2095,487768.7
"SSP2","Pakistan",2100,491451.5
"SSP2","Panama",2020,4265.5
"SSP2","Panama",2025,4539.8
"SSP2","Panama",2030,4798.9
"SSP2","Panama",2035,5034.9
"SSP2","Panama",2040,5238.4
"SSP2","Panama",2045,5411.6
"SSP2","Panama",2050,5547
"SSP2","Panama",2055,5653.1
"SSP2","Panama",2060,5735.6
"SSP2","Panama",2065,5794.3
"SSP2","Panama",2070,5831.3
"SSP2","Panama",2075,5843.6
"SSP2","Panama",2080,5835.6
"SSP2","Panama",2085,5807.5
"SSP2","Panama",2090,5763.9
"SSP2","Panama",2095,5705.2
"SSP2","Panama",2100,5632.4
"SSP2","Papua New Guinea",2020,9648.8
"SSP2","Papua New Guinea",2025,10656.9
"SSP2","Papua New Guinea",2030,11631.3
"SSP2","Papua New Guinea",2035,12557.9
"SSP2","Papua New Guinea",2040,13432.2
"SSP2","Papua New Guinea",2045,14231.8
"SSP2","Papua New Guinea",2050,14945.9
"SSP2","Papua New Guinea",2055,15549.5
"SSP2","Papua New Guinea",2060,16046.8
"SSP2","Papua New Guinea",2065,16414.7
"SSP2","Papua New Guinea",2070,16682.6
"SSP2","Papua New Guinea",2075,16860.7
"SSP2","Papua New Guinea",2080,16951.2
"SSP2","Papua New Guinea",2085,16941.5
"SSP2","Papua New Guinea",2090,16836.1
"SSP2","Papua New Guinea",2095,16640.3
"SSP2","Papua New Guinea",2100,16369
"SSP2","Paraguay",2020,6573
"SSP2","Paraguay",2025,7002.6
"SSP2","Paraguay",2030,7423.8
"SSP2","Paraguay",2035,7786.3
"SSP2","Paraguay",2040,8103.1
"SSP2","Paraguay",2045,8361
"SSP2","Paraguay",2050,8566.2
"SSP2","Paraguay",2055,8709.9
"SSP2","Paraguay",2060,8803.4
"SSP2","Paraguay",2065,8862.3
"SSP2","Paraguay",2070,8886.9
"SSP2","Paraguay",2075,8876.9
"SSP2","Paraguay",2080,8829.3
"SSP2","Paraguay",2085,8754.6
"SSP2","Paraguay",2090,8659.7
"SSP2","Paraguay",2095,8555.9
"SSP2","Paraguay",2100,8444.3
"SSP2","Peru",2020,33090.3
"SSP2","Peru",2025,34546.7
"SSP2","Peru",2030,35994.5
"SSP2","Peru",2035,37216.9
"SSP2","Peru",2040,38169.3
"SSP2","Peru",2045,38888.9
"SSP2","Peru",2050,39386.2
"SSP2","Peru",2055,39693.6
"SSP2","Peru",2060,39813
"SSP2","Peru",2065,39757.7
"SSP2","Peru",2070,39550
"SSP2","Peru",2075,39211.4
"SSP2","Peru",2080,38760.1
"SSP2","Peru",2085,38227.7
"SSP2","Peru",2090,37644.2
"SSP2","Peru",2095,37015.6
"SSP2","Peru",2100,36351.1
"SSP2","Philippines",2020,111287.6
"SSP2","Philippines",2025,119754
"SSP2","Philippines",2030,128097.6
"SSP2","Philippines",2035,135867.4
"SSP2","Philippines",2040,142859
"SSP2","Philippines",2045,149046.4
"SSP2","Philippines",2050,154343.6
"SSP2","Philippines",2055,158617.9
"SSP2","Philippines",2060,161807.4
"SSP2","Philippines",2065,164256.3
"SSP2","Philippines",2070,166081.8
"SSP2","Philippines",2075,167214.1
"SSP2","Philippines",2080,167689.4
"SSP2","Philippines",2085,167365.8
"SSP2","Philippines",2090,166372.4
"SSP2","Philippines",2095,164906.8
"SSP2","Philippines",2100,163138.5
"SSP2","Poland",2020,38478
"SSP2","Poland",2025,39009.4
"SSP2","Poland",2030,38207.4
"SSP2","Poland",2035,37377.7
"SSP2","Poland",2040,36570.1
"SSP2","Poland",2045,35797.8
"SSP2","Poland",2050,35098.7
"SSP2","Poland",2055,34380
"SSP2","Poland",2060,33630.8
"SSP2","Poland",2065,32834.3
"SSP2","Poland",2070,31979
"SSP2","Poland",2075,31091.8
"SSP2","Poland",2080,30228.8
"SSP2","Poland",2085,29440.8
"SSP2","Poland",2090,28760.5
"SSP2","Poland",2095,28185.6
"SSP2","Poland",2100,27682.7
"SSP2","Portugal",2020,10298.4
"SSP2","Portugal",2025,10195.1
"SSP2","Portugal",2030,10066.5
"SSP2","Portugal",2035,9956.5
"SSP2","Portugal",2040,9853.9
"SSP2","Portugal",2045,9752.7
"SSP2","Portugal",2050,9651.1
"SSP2","Portugal",2055,9538.9
"SSP2","Portugal",2060,9420.7
"SSP2","Portugal",2065,9293
"SSP2","Portugal",2070,9165.5
"SSP2","Portugal",2075,9047.9
"SSP2","Portugal",2080,8948.9
"SSP2","Portugal",2085,8866.9
"SSP2","Portugal",2090,8786.9
"SSP2","Portugal",2095,8693.4
"SSP2","Portugal",2100,8580.3
"SSP2","Puerto Rico",2020,3280.2
"SSP2","Puerto Rico",2025,3108.9
"SSP2","Puerto Rico",2030,2948.6
"SSP2","Puerto Rico",2035,2794.2
"SSP2","Puerto Rico",2040,2646.7
"SSP2","Puerto Rico",2045,2507.6
"SSP2","Puerto Rico",2050,2382.4
"SSP2","Puerto Rico",2055,2267
"SSP2","Puerto Rico",2060,2164.5
"SSP2","Puerto Rico",2065,2076.8
"SSP2","Puerto Rico",2070,2001.7
"SSP2","Puerto Rico",2075,1936.2
"SSP2","Puerto Rico",2080,1877.2
"SSP2","Puerto Rico",2085,1822.4
"SSP2","Puerto Rico",2090,1769.7
"SSP2","Puerto Rico",2095,1717.4
"SSP2","Puerto Rico",2100,1664.7
"SSP2","Qatar",2020,2828.6
"SSP2","Qatar",2025,3124.1
"SSP2","Qatar",2030,3404.3
"SSP2","Qatar",2035,3675.7
"SSP2","Qatar",2040,3945.3
"SSP2","Qatar",2045,4209.9
"SSP2","Qatar",2050,4455.1
"SSP2","Qatar",2055,4669.6
"SSP2","Qatar",2060,4843.9
"SSP2","Qatar",2065,4949.4
"SSP2","Qatar",2070,4985.6
"SSP2","Qatar",2075,4955
"SSP2","Qatar",2080,4866.9
"SSP2","Qatar",2085,4734.3
"SSP2","Qatar",2090,4583.5
"SSP2","Qatar",2095,4434.9
"SSP2","Qatar",2100,4289.9
"SSP2","Republic of Korea",2020,51858.1
"SSP2","Republic of Korea",2025,51500.5
"SSP2","Republic of Korea",2030,50981.5
"SSP2","Republic of Korea",2035,50254.1
"SSP2","Republic of Korea",2040,49226.5
"SSP2","Republic of Korea",2045,47921.8
"SSP2","Republic of Korea",2050,46463.4
"SSP2","Republic of Korea",2055,44617.1
"SSP2","Republic of Korea",2060,42474.6
"SSP2","Republic of Korea",2065,40270.9
"SSP2","Republic of Korea",2070,38152.5
"SSP2","Republic of Korea",2075,36148.1
"SSP2","Republic of Korea",2080,34250.9
"SSP2","Republic of Korea",2085,32468.2
"SSP2","Republic of Korea",2090,30747.9
"SSP2","Republic of Korea",2095,29070
"SSP2","Republic of Korea",2100,27507.7
"SSP2","Republic of Moldova",2020,3095
"SSP2","Republic of Moldova",2025,3054.3
"SSP2","Republic of Moldova",2030,2927.2
"SSP2","Republic of Moldova",2035,2798.8
"SSP2","Republic of Moldova",2040,2684.3
"SSP2","Republic of Moldova",2045,2585.2
"SSP2","Republic of Moldova",2050,2495.6
"SSP2","Republic of Moldova",2055,2406.8
"SSP2","Republic of Moldova",2060,2316.9
"SSP2","Republic of Moldova",2065,2230.1
"SSP2","Republic of Moldova",2070,2148
"SSP2","Republic of Moldova",2075,2072.1
"SSP2","Republic of Moldova",2080,2002.9
"SSP2","Republic of Moldova",2085,1941.1
"SSP2","Republic of Moldova",2090,1886.4
"SSP2","Republic of Moldova",2095,1836.9
"SSP2","Republic of Moldova",2100,1789.6
"SSP2","Reunion",2020,953.5
"SSP2","Reunion",2025,1000.8
"SSP2","Reunion",2030,1039.5
"SSP2","Reunion",2035,1072.4
"SSP2","Reunion",2040,1102.6
"SSP2","Reunion",2045,1128.5
"SSP2","Reunion",2050,1149.4
"SSP2","Reunion",2055,1166.2
"SSP2","Reunion",2060,1179.7
"SSP2","Reunion",2065,1191.6
"SSP2","Reunion",2070,1203.3
"SSP2","Reunion",2075,1215.5
"SSP2","Reunion",2080,1227.5
"SSP2","Reunion",2085,1238.5
"SSP2","Reunion",2090,1247.4
"SSP2","Reunion",2095,1253.7
"SSP2","Reunion",2100,1256.8
"SSP2","Romania",2020,19489.7
"SSP2","Romania",2025,18885.4
"SSP2","Romania",2030,18310.1
"SSP2","Romania",2035,17702.6
"SSP2","Romania",2040,17107.2
"SSP2","Romania",2045,16518.1
"SSP2","Romania",2050,15936.7
"SSP2","Romania",2055,15359.8
"SSP2","Romania",2060,14766.8
"SSP2","Romania",2065,14169.6
"SSP2","Romania",2070,13600.1
"SSP2","Romania",2075,13086.8
"SSP2","Romania",2080,12632.4
"SSP2","Romania",2085,12233.5
"SSP2","Romania",2090,11881.7
"SSP2","Romania",2095,11563
"SSP2","Romania",2100,11254.6
"SSP2","Russian Federation",2020,145761.7
"SSP2","Russian Federation",2025,145370.5
"SSP2","Russian Federation",2030,143399.7
"SSP2","Russian Federation",2035,141567.7
"SSP2","Russian Federation",2040,140190.1
"SSP2","Russian Federation",2045,139332
"SSP2","Russian Federation",2050,138756.4
"SSP2","Russian Federation",2055,137968.7
"SSP2","Russian Federation",2060,136942.3
"SSP2","Russian Federation",2065,135623.1
"SSP2","Russian Federation",2070,134178.4
"SSP2","Russian Federation",2075,132732.9
"SSP2","Russian Federation",2080,131316.4
"SSP2","Russian Federation",2085,129934.5
"SSP2","Russian Federation",2090,128543.7
"SSP2","Russian Federation",2095,127044.8
"SSP2","Russian Federation",2100,125272.1
"SSP2","Rwanda",2020,12987.3
"SSP2","Rwanda",2025,14570.3
"SSP2","Rwanda",2030,16198.6
"SSP2","Rwanda",2035,17829.1
"SSP2","Rwanda",2040,19432.4
"SSP2","Rwanda",2045,20978.7
"SSP2","Rwanda",2050,22453.4
"SSP2","Rwanda",2055,23817.7
"SSP2","Rwanda",2060,25057.2
"SSP2","Rwanda",2065,26118.6
"SSP2","Rwanda",2070,27008.9
"SSP2","Rwanda",2075,27706.2
"SSP2","Rwanda",2080,28223.7
"SSP2","Rwanda",2085,28614.1
"SSP2","Rwanda",2090,28900.6
"SSP2","Rwanda",2095,29074.1
"SSP2","Rwanda",2100,29141.1
"SSP2","Saint Lucia",2020,178.9
"SSP2","Saint Lucia",2025,180.8
"SSP2","Saint Lucia",2030,182.9
"SSP2","Saint Lucia",2035,184
"SSP2","Saint Lucia",2040,184.1
"SSP2","Saint Lucia",2045,183.2
"SSP2","Saint Lucia",2050,181.6
"SSP2","Saint Lucia",2055,179.4
"SSP2","Saint Lucia",2060,176.8
"SSP2","Saint Lucia",2065,173.8
"SSP2","Saint Lucia",2070,170.5
"SSP2","Saint Lucia",2075,166.7
"SSP2","Saint Lucia",2080,162.6
"SSP2","Saint Lucia",2085,158.2
"SSP2","Saint Lucia",2090,153.9
"SSP2","Saint Lucia",2095,149.7
"SSP2","Saint Lucia",2100,145.7
"SSP2","Saint Vincent and the Grenadines",2020,104.7
"SSP2","Saint Vincent and the Grenadines",2025,102
"SSP2","Saint Vincent and the Grenadines",2030,100.6
"SSP2","Saint Vincent and the Grenadines",2035,98.9
"SSP2","Saint Vincent and the Grenadines",2040,97
"SSP2","Saint Vincent and the Grenadines",2045,94.8
"SSP2","Saint Vincent and the Grenadines",2050,92.3
"SSP2","Saint Vincent and the Grenadines",2055,89.6
"SSP2","Saint Vincent and the Grenadines",2060,86.8
"SSP2","Saint Vincent and the Grenadines",2065,84.2
"SSP2","Saint Vincent and the Grenadines",2070,82
"SSP2","Saint Vincent and the Grenadines",2075,79.9
"SSP2","Saint Vincent and the Grenadines",2080,78
"SSP2","Saint Vincent and the Grenadines",2085,76.2
"SSP2","Saint Vincent and the Grenadines",2090,74.7
"SSP2","Saint Vincent and the Grenadines",2095,73.2
"SSP2","Saint Vincent and the Grenadines",2100,72
"SSP2","Samoa",2020,213.1
"SSP2","Samoa",2025,226.7
"SSP2","Samoa",2030,238.6
"SSP2","Samoa",2035,248.8
"SSP2","Samoa",2040,257.5
"SSP2","Samoa",2045,264.8
"SSP2","Samoa",2050,270.2
"SSP2","Samoa",2055,273.2
"SSP2","Samoa",2060,274
"SSP2","Samoa",2065,274.4
"SSP2","Samoa",2070,274.5
"SSP2","Samoa",2075,274.5
"SSP2","Samoa",2080,274.7
"SSP2","Samoa",2085,275.2
"SSP2","Samoa",2090,275.9
"SSP2","Samoa",2095,277
"SSP2","Samoa",2100,278.4
"SSP2","Sao Tome and Principe",2020,216.2
"SSP2","Sao Tome and Principe",2025,237.5
"SSP2","Sao Tome and Principe",2030,258.8
"SSP2","Sao Tome and Principe",2035,279.5
"SSP2","Sao Tome and Principe",2040,298.8
"SSP2","Sao Tome and Principe",2045,316.4
"SSP2","Sao Tome and Principe",2050,331.8
"SSP2","Sao Tome and Principe",2055,344.3
"SSP2","Sao Tome and Principe",2060,354.3
"SSP2","Sao Tome and Principe",2065,362.2
"SSP2","Sao Tome and Principe",2070,367.7
"SSP2","Sao Tome and Principe",2075,371.3
"SSP2","Sao Tome and Principe",2080,373.6
"SSP2","Sao Tome and Principe",2085,374.7
"SSP2","Sao Tome and Principe",2090,374.5
"SSP2","Sao Tome and Principe",2095,373.1
"SSP2","Sao Tome and Principe",2100,370.6
"SSP2","Saudi Arabia",2020,36230
"SSP2","Saudi Arabia",2025,39222.9
"SSP2","Saudi Arabia",2030,41914.7
"SSP2","Saudi Arabia",2035,44325.5
"SSP2","Saudi Arabia",2040,46439.5
"SSP2","Saudi Arabia",2045,48200.3
"SSP2","Saudi Arabia",2050,49564.4
"SSP2","Saudi Arabia",2055,50536
"SSP2","Saudi Arabia",2060,51122.3
"SSP2","Saudi Arabia",2065,51308.4
"SSP2","Saudi Arabia",2070,51200.4
"SSP2","Saudi Arabia",2075,50895.9
"SSP2","Saudi Arabia",2080,50489.6
"SSP2","Saudi Arabia",2085,50021.7
"SSP2","Saudi Arabia",2090,49475.8
"SSP2","Saudi Arabia",2095,48798.2
"SSP2","Saudi Arabia",2100,47984.7
"SSP2","Senegal",2020,16215.5
"SSP2","Senegal",2025,18370.3
"SSP2","Senegal",2030,20635.2
"SSP2","Senegal",2035,22977.7
"SSP2","Senegal",2040,25353.1
"SSP2","Senegal",2045,27733.5
"SSP2","Senegal",2050,30039.9
"SSP2","Senegal",2055,32200.5
"SSP2","Senegal",2060,34205.9
"SSP2","Senegal",2065,36054.1
"SSP2","Senegal",2070,37735.6
"SSP2","Senegal",2075,39231.1
"SSP2","Senegal",2080,40491.4
"SSP2","Senegal",2085,41510.4
"SSP2","Senegal",2090,42347.2
"SSP2","Senegal",2095,43024.1
"SSP2","Senegal",2100,43541.3
"SSP2","Serbia",2020,7384.1
"SSP2","Serbia",2025,7153.5
"SSP2","Serbia",2030,7043.1
"SSP2","Serbia",2035,6931.7
"SSP2","Serbia",2040,6816.7
"SSP2","Serbia",2045,6708.9
"SSP2","Serbia",2050,6613.7
"SSP2","Serbia",2055,6528.6
"SSP2","Serbia",2060,6447.2
"SSP2","Serbia",2065,6356.8
"SSP2","Serbia",2070,6257.7
"SSP2","Serbia",2075,6153.6
"SSP2","Serbia",2080,6047.5
"SSP2","Serbia",2085,5941.1
"SSP2","Serbia",2090,5834
"SSP2","Serbia",2095,5723.3
"SSP2","Serbia",2100,5604.3
"SSP2","Seychelles",2020,105
"SSP2","Seychelles",2025,109
"SSP2","Seychelles",2030,112.7
"SSP2","Seychelles",2035,115.8
"SSP2","Seychelles",2040,118.2
"SSP2","Seychelles",2045,119.8
"SSP2","Seychelles",2050,120.7
"SSP2","Seychelles",2055,121.1
"SSP2","Seychelles",2060,121
"SSP2","Seychelles",2065,120.5
"SSP2","Seychelles",2070,119.7
"SSP2","Seychelles",2075,118.6
"SSP2","Seychelles",2080,117.4
"SSP2","Seychelles",2085,116
"SSP2","Seychelles",2090,114.4
"SSP2","Seychelles",2095,112.4
"SSP2","Seychelles",2100,110.1
"SSP2","Sierra Leone",2020,8140.2
"SSP2","Sierra Leone",2025,9070.7
"SSP2","Sierra Leone",2030,9996.5
"SSP2","Sierra Leone",2035,10896.9
"SSP2","Sierra Leone",2040,11757.1
"SSP2","Sierra Leone",2045,12551.8
"SSP2","Sierra Leone",2050,13273.1
"SSP2","Sierra Leone",2055,13907
"SSP2","Sierra Leone",2060,14439.4
"SSP2","Sierra Leone",2065,14863.3
"SSP2","Sierra Leone",2070,15167.5
"SSP2","Sierra Leone",2075,15347.7
"SSP2","Sierra Leone",2080,15434.2
"SSP2","Sierra Leone",2085,15444.7
"SSP2","Sierra Leone",2090,15383.7
"SSP2","Sierra Leone",2095,15262.5
"SSP2","Sierra Leone",2100,15084.4
"SSP2","Singapore",2020,5893.5
"SSP2","Singapore",2025,6109.5
"SSP2","Singapore",2030,6298.8
"SSP2","Singapore",2035,6444
"SSP2","Singapore",2040,6542.3
"SSP2","Singapore",2045,6602.5
"SSP2","Singapore",2050,6640
"SSP2","Singapore",2055,6650.5
"SSP2","Singapore",2060,6642.5
"SSP2","Singapore",2065,6600.6
"SSP2","Singapore",2070,6530.3
"SSP2","Singapore",2075,6434.1
"SSP2","Singapore",2080,6310.3
"SSP2","Singapore",2085,6157.3
"SSP2","Singapore",2090,5975.1
"SSP2","Singapore",2095,5766.2
"SSP2","Singapore",2100,5535.3
"SSP2","Slovakia",2020,5457.6
"SSP2","Slovakia",2025,5501.9
"SSP2","Slovakia",2030,5463.9
"SSP2","Slovakia",2035,5403.6
"SSP2","Slovakia",2040,5329.5
"SSP2","Slovakia",2045,5253.2
"SSP2","Slovakia",2050,5179.2
"SSP2","Slovakia",2055,5103.9
"SSP2","Slovakia",2060,5021
"SSP2","Slovakia",2065,4925.1
"SSP2","Slovakia",2070,4818.1
"SSP2","Slovakia",2075,4705.6
"SSP2","Slovakia",2080,4599.2
"SSP2","Slovakia",2085,4504.5
"SSP2","Slovakia",2090,4422.9
"SSP2","Slovakia",2095,4352.4
"SSP2","Slovakia",2100,4287.4
"SSP2","Slovenia",2020,2116.3
"SSP2","Slovenia",2025,2114.5
"SSP2","Slovenia",2030,2103.1
"SSP2","Slovenia",2035,2088.6
"SSP2","Slovenia",2040,2073.7
"SSP2","Slovenia",2045,2059
"SSP2","Slovenia",2050,2042.5
"SSP2","Slovenia",2055,2022.7
"SSP2","Slovenia",2060,2000.6
